Id,Total
1000000US410510019004038,17
1000000US410510019004039,22
1000000US410510019004040,20
1000000US410510019004041,0
1000000US410510019004042,16
1000000US410510019004043,15
1000000US410510019004044,0
1000000US410510019004045,0
1000000US410510019004046,0
1000000US410510020001000,0
1000000US410510020001001,0
1000000US410510020001002,0
1000000US410510020001003,0
1000000US410510020001004,0
1000000US410510020001005,0
1000000US410510020001006,0
1000000US410510020001007,0
1000000US410510020001008,0
1000000US410510020001009,12
1000000US410510020001010,8
1000000US410510020001011,0
1000000US410510020001012,15
1000000US410510020001013,0
1000000US410510020001014,39
1000000US410510020001015,0
1000000US410510020001016,13
1000000US410510020001017,13
1000000US410510020001018,52
1000000US410510020001019,19
1000000US410510020001020,23
1000000US410510020001021,19
1000000US410510020001022,15
1000000US410510020001023,20
1000000US410510020001024,0
1000000US410510020001025,14
1000000US410510020001026,34
1000000US410510020001027,0
1000000US410510020001028,23
1000000US410510020001029,0
1000000US410510020001030,0
1000000US410510020001031,0
1000000US410510020001032,16
1000000US410510020001033,24
1000000US410510020001034,20
1000000US410510020001035,5
1000000US410510020001036,0
1000000US410510020001037,0
1000000US410510020001038,0
1000000US410510020001039,24
1000000US410510020001040,16
1000000US410510020001041,0
1000000US410510020001042,19
1000000US410510020001043,45
1000000US410510020001044,0
1000000US410510020001045,42
1000000US410510020001046,0
1000000US410510020001047,0
1000000US410510020001048,0
1000000US410510020001049,0
1000000US410510020001050,0
1000000US410510020001051,0
1000000US410510020001052,0
1000000US410510020001053,0
1000000US410510020001054,0
1000000US410510020001055,0
1000000US410510020002000,0
1000000US410510020002001,34
1000000US410510020002002,16
1000000US410510020002003,39
1000000US410510020002004,13
1000000US410510020002005,13
1000000US410510020002006,18
1000000US410510020002007,9
1000000US410510020002008,13
1000000US410510020002009,15
1000000US410510020002010,12
1000000US410510020002011,1
1000000US410510020002012,21
1000000US410510020002013,19
1000000US410510020002014,11
1000000US410510020002015,14
1000000US410510020002016,16
1000000US410510020002017,17
1000000US410510020002018,11
1000000US410510020002019,21
1000000US410510020003000,22
1000000US410510020003001,48
1000000US410510020003002,11
1000000US410510020003003,0
1000000US410510020003004,39
1000000US410510020003005,31
1000000US410510020003006,47
1000000US410510020003007,60
1000000US410510020003008,33
1000000US410510020003009,58
1000000US410510020003010,44
1000000US410510020003011,28
1000000US410510020003012,26
1000000US410510020003013,53
1000000US410510020003014,34
1000000US410510020003015,46
1000000US410510020003016,63
1000000US410510020003017,10
1000000US410510020003018,25
1000000US410510020003019,32
1000000US410510020004000,0
1000000US410510020004001,91
1000000US410510020004002,20
1000000US410510020004003,37
1000000US410510020004004,17
1000000US410510020004005,18
1000000US410510020004006,12
1000000US410510020004007,40
1000000US410510020004008,55
1000000US410510020004009,44
1000000US410510020004010,51
1000000US410510020004011,45
1000000US410510020004012,32
1000000US410510020004013,34
1000000US410510020004014,18
1000000US410510020004015,22
1000000US410510020004016,4
1000000US410510020004017,15
1000000US410510020004018,44
1000000US410510020004019,45
1000000US410510020004020,0
1000000US410510020004021,51
1000000US410510020004022,46
1000000US410510020004023,23
1000000US410510020004024,12
1000000US410510020004025,25
1000000US410510020005000,13
1000000US410510020005001,20
1000000US410510020005002,16
1000000US410510020005003,140
1000000US410510020005004,54
1000000US410510020005005,36
1000000US410510020005006,1
1000000US410510020005007,7
1000000US410510020005008,7
1000000US410510020005009,9
1000000US410510020005010,84
1000000US410510020005011,21
1000000US410510020005012,0
1000000US410510020005013,0
1000000US410510020005014,41
1000000US410510020005015,1
1000000US410510020005016,2
1000000US410510020005017,26
1000000US410510020005018,40
1000000US410510020005019,29
1000000US410510020005020,15
1000000US410510020005021,29
1000000US410510020005022,4
1000000US410510020005023,21
1000000US410510020005024,55
1000000US410510020005025,53
1000000US410510020005026,45
1000000US410510020005027,41
1000000US410510021001000,0
1000000US410510021001001,0
1000000US410510021001002,0
1000000US410510021001003,3
1000000US410510021001004,0
1000000US410510021001005,19
1000000US410510021001006,3
1000000US410510021001007,9
1000000US410510021001008,92
1000000US410510021001009,0
1000000US410510021001010,0
1000000US410510021001011,0
1000000US410510021001012,0
1000000US410510021001013,4
1000000US410510021001014,0
1000000US410510021001015,0
1000000US410510021001016,0
1000000US410510021001017,0
1000000US410510021001018,2
1000000US410510021001019,0
1000000US410510021001020,0
1000000US410510021001021,0
1000000US410510021001022,0
1000000US410510021001023,0
1000000US410510021001024,152
1000000US410510021001025,139
1000000US410510021001026,0
1000000US410510021001027,0
1000000US410510021001028,0
1000000US410510021001029,0
1000000US410510021001030,0
1000000US410510021001031,0
1000000US410510021001032,2
1000000US410510021001033,0
1000000US410510021001034,0
1000000US410510021001035,9
1000000US410510021001036,27
1000000US410510021001037,1
1000000US410510021001038,0
1000000US410510021001039,0
1000000US410510021001040,0
1000000US410510021001041,0
1000000US410510021001042,0
1000000US410510021001043,0
1000000US410510021001044,0
1000000US410510021001045,0
1000000US410510021001046,0
1000000US410510021001047,0
1000000US410510021001048,0
1000000US410510021001049,0
1000000US410510021001050,0
1000000US410510021001051,0
1000000US410510021001052,0
1000000US410510021001053,0
1000000US410510021001054,0
1000000US410510021001055,0
1000000US410510021001056,0
1000000US410510021001057,0
1000000US410510021001058,0
1000000US410510021001059,0
1000000US410510021001060,0
1000000US410510021001061,0
1000000US410510021001062,0
1000000US410510021001063,0
1000000US410510021001064,0
1000000US410510021001065,0
1000000US410510021001066,0
1000000US410510021001067,0
1000000US410510021001068,0
1000000US410510021001069,0
1000000US410510021001070,0
1000000US410510021001071,0
1000000US410510021001072,0
1000000US410510021001073,0
1000000US410510021001074,0
1000000US410510021001075,0
1000000US410510021001076,0
1000000US410510021001077,0
1000000US410510021001078,0
1000000US410510021001079,0
1000000US410510021001080,0
1000000US410510021001081,0
1000000US410510021001082,0
1000000US410510021001083,0
1000000US410510021001084,0
1000000US410510021001085,30
1000000US410510021001086,0
1000000US410510021001087,0
1000000US410510021001088,2
1000000US410510021001089,0
1000000US410510021001090,11
1000000US410510021001091,24
1000000US410510021001092,0
1000000US410510021001093,0
1000000US410510021001094,0
1000000US410510021001095,10
1000000US410510021001096,0
1000000US410510021001097,0
1000000US410510021001098,0
1000000US410510021001099,0
1000000US410510021001100,0
1000000US410510021001101,0
1000000US410510021001102,0
1000000US410510021001103,1
1000000US410510021001104,5
1000000US410510021001105,0
1000000US410510021001106,0
1000000US410510021001107,0
1000000US410510021001108,0
1000000US410510021001109,0
1000000US410510021001110,0
1000000US410510021001111,0
1000000US410510021001112,0
1000000US410510021001113,0
1000000US410510021001114,0
1000000US410510021001115,0
1000000US410510021001116,0
1000000US410510021001117,0
1000000US410510021001118,0
1000000US410510021001119,0
1000000US410510021001120,0
1000000US410510021001121,0
1000000US410510021001122,0
1000000US410510021001123,4
1000000US410510021001124,0
1000000US410510021001125,0
1000000US410510021001126,0
1000000US410510021001127,0
1000000US410510021001128,0
1000000US410510021001129,1
1000000US410510021001130,0
1000000US410510021001131,1
1000000US410510021001132,0
1000000US410510021001133,7
1000000US410510021001134,0
1000000US410510021001135,0
1000000US410510021001136,0
1000000US410510021001137,0
1000000US410510021001138,84
1000000US410510021001139,0
1000000US410510021001140,0
1000000US410510021001141,0
1000000US410510021001142,0
1000000US410510021001143,0
1000000US410510021001144,0
1000000US410510021001145,0
1000000US410510021001146,0
1000000US410510021001147,0
1000000US410510021001148,0
1000000US410510021001149,0
1000000US410510021001150,0
1000000US410510021001151,0
1000000US410510021001152,0
1000000US410510021001153,0
1000000US410510021001154,0
1000000US410510021001155,42
1000000US410510021001156,0
1000000US410510021001157,0
1000000US410510021001158,0
1000000US410510021001159,0
1000000US410510021001160,0
1000000US410510021001161,0
1000000US410510021002000,0
1000000US410510021002001,3
1000000US410510021002002,0
1000000US410510021002003,0
1000000US410510021002004,76
1000000US410510021002005,17
1000000US410510021002006,19
1000000US410510021002007,7
1000000US410510021002008,42
1000000US410510021002009,9
1000000US410510021002010,21
1000000US410510021002011,1
1000000US410510021002012,19
1000000US410510021002013,7
1000000US410510021002014,0
1000000US410510021002015,1
1000000US410510021002016,0
1000000US410510021002017,0
1000000US410510021002018,0
1000000US410510021002019,0
1000000US410510021002020,0
1000000US410510021002021,0
1000000US410510021002022,0
1000000US410510021002023,5
1000000US410510021002024,0
1000000US410510021002025,1
1000000US410510021002026,10
1000000US410510021002027,10
1000000US410510021002028,34
1000000US410510021002029,5
1000000US410510021002030,19
1000000US410510021002031,13
1000000US410510021002032,0
1000000US410510021002033,17
1000000US410510021002034,7
1000000US410510021002035,0
1000000US410510021002036,12
1000000US410510021002037,37
1000000US410510021002038,43
1000000US410510021002039,0
1000000US410510021002040,21
1000000US410510021002041,18
1000000US410510021002042,17
1000000US410510021002043,29
1000000US410510021002044,11
1000000US410510021002045,7
1000000US410510021002046,0
1000000US410510021002047,1
1000000US410510021002048,0
1000000US410510021002049,0
1000000US410510021002050,0
1000000US410510021002051,0
1000000US410510021002052,0
1000000US410510021002053,6
1000000US410510021002054,0
1000000US410510021002055,0
1000000US410510021002056,21
1000000US410510021002057,22
1000000US410510021002058,21
1000000US410510021002059,28
1000000US410510021002060,40
1000000US410510021002061,11
1000000US410510021002062,14
1000000US410510021002063,6
1000000US410510021002064,1
1000000US410510021002065,22
1000000US410510021002066,24
1000000US410510022031000,0
1000000US410510022031001,6
1000000US410510022031002,20
1000000US410510022031003,26
1000000US410510022031004,6
1000000US410510022031005,0
1000000US410510022031006,0
1000000US410510022031007,0
1000000US410510022031008,17
1000000US410510022031009,17
1000000US410510022031010,0
1000000US410510022031011,0
1000000US410510022031012,0
1000000US410510022031013,0
1000000US410510022031014,0
1000000US410510022031015,0
1000000US410510022031016,0
1000000US410510022031017,0
1000000US410510022031018,0
1000000US410510022031019,0
1000000US410510022031020,0
1000000US410510022031021,0
1000000US410510022031022,0
1000000US410510022031023,0
1000000US410510022031024,0
1000000US410510022031025,2
1000000US410510022031026,0
1000000US410510022031027,0
1000000US410510022031028,0
1000000US410510022031029,0
1000000US410510022031030,0
1000000US410510022031031,0
1000000US410510022031032,0
1000000US410510022031033,0
1000000US410510022031034,0
1000000US410510022031035,0
1000000US410510022031036,0
1000000US410510022031037,0
1000000US410510022031038,0
1000000US410510022031039,0
1000000US410510022031040,0
1000000US410510022031041,0
1000000US410510022031042,0
1000000US410510022031043,0
1000000US410510022031044,0
1000000US410510022031045,0
1000000US410510022031046,0
1000000US410510022031047,0
1000000US410510022031048,0
1000000US410510022031049,0
1000000US410510022031050,0
1000000US410510022031051,0
1000000US410510022031052,0
1000000US410510022031053,0
1000000US410510022031054,0
1000000US410510022031055,0
1000000US410510022031056,11
1000000US410510022031057,1
1000000US410510022031058,0
1000000US410510022031059,0
1000000US410510022031060,0
1000000US410510022031061,0
1000000US410510022031062,0
1000000US410510022031063,0
1000000US410510022031064,0
1000000US410510022031065,0
1000000US410510022031066,0
1000000US410510022031067,0
1000000US410510022031068,0
1000000US410510022031069,4
1000000US410510022031070,0
1000000US410510022031071,0
1000000US410510022031072,0
1000000US410510022031073,0
